CONFIGURATIONS,ELECTRO,EXCHANGE,INDUCTION,DISPERISION,TOTAL
UFAZIK.RFD.cif_237.xyz,-14.18364557,18.39923663,-3.20331728,-8.92092832,-7.90865455
UFAZIK.RFD.cif_241.xyz,-30.57465680,39.93734095,-14.07487294,-23.05345641,-27.76564521
UFAZIK.RFD.cif_242.xyz,-30.57466353,39.93734096,-14.07487424,-23.05345651,-27.76565332
UFAZIK.RFD.cif_260.xyz,-26.30357175,23.85968467,-7.39453867,-35.67597048,-45.51439624
UFAZIK.RFD.cif_261.xyz,-26.30392757,23.86195773,-7.39396003,-35.67579889,-45.51172876
UFAZIK.RFD.cif_286.xyz,-33.68997501,32.25713651,-7.29894668,-7.34044650,-16.07223168
UFAZIK.RFD.cif_287.xyz,-29.37849551,20.78515917,-5.02694618,-5.13992756,-18.76021007
UFAZIK.RFD.cif_306.xyz,-16.88513545,9.39508083,-2.52079295,-7.10360933,-17.11445690
UFAZIK.RFD.cif_330.xyz,-0.01961668,9.98093046,-1.78568969,-12.81418643,-4.63856234
UFAZIK.RFD.cif_331.xyz,-0.02111999,9.98033699,-1.78567077,-12.81373878,-4.64019255
UFAZIK.RFD.cif_336.xyz,-4.01752458,1.29906117,-0.41949225,-1.67966897,-4.81762462
UFEVIN.RFD.cif_1091.xyz,-9.57904631,10.62978188,-2.45858696,-12.52174494,-13.92959633
UFEVIN.RFD.cif_1092.xyz,-1.86365663,22.40424731,-3.75767338,-28.14032628,-11.35740898
UFEVIN.RFD.cif_1126.xyz,-1.99221237,3.19762670,-0.95053500,-6.48289936,-6.22802002
UFEVIN.RFD.cif_1127.xyz,-1.99221352,3.19762670,-0.95053515,-6.48289936,-6.22802133
UFEVIN.RFD.cif_1151.xyz,-1.86392567,22.40462307,-3.75763025,-28.14018287,-11.35711572
UFEVIN.RFD.cif_1152.xyz,-9.57990599,10.62950200,-2.45864145,-12.52171955,-13.93076499
UFEVIN.RFD.cif_1241.xyz,-106.72640650,100.39033016,-35.70705795,-20.80953397,-62.85266826
UFEVIN.RFD.cif_1242.xyz,4.32394841,1.49941580,-0.44381222,-2.38811929,2.99143270
UFEVIN.RFD.cif_1271.xyz,-2.93012979,8.37114937,-1.15144322,-4.99860648,-0.70903012
UFEVIN.RFD.cif_967.xyz,-2.93056593,8.37130317,-1.15144621,-4.99869548,-0.70940445
UFEVIN.RFD.cif_996.xyz,4.32366315,1.49952833,-0.44380592,-2.38823295,2.99115260
UFEVIN.RFD.cif_997.xyz,-106.73598818,100.39588433,-35.71112063,-20.81063206,-62.86185654
UFEVOT.RFD.cif_186.xyz,3.81312320,3.06991885,-0.74274145,-3.34416086,2.79613974
UFEVOT.RFD.cif_187.xyz,-120.92984789,117.70500493,-46.56641333,-22.90833984,-72.69959613
UFEVOT.RFD.cif_297.xyz,-8.70413945,34.01063003,-5.73623797,-35.67356291,-16.10331031
UFEVOT.RFD.cif_298.xyz,-10.93352413,17.02018015,-2.98531279,-16.08376172,-12.98241848
UFEVOT.RFD.cif_326.xyz,0.36967796,3.03187838,-1.06355992,-6.40210907,-4.06411265
UFEVOT.RFD.cif_327.xyz,0.36967924,3.03187838,-1.06355975,-6.40210908,-4.06411120
UFEVOT.RFD.cif_340.xyz,-10.93429879,17.02052936,-2.98534372,-16.08398764,-12.98310079
UFEVOT.RFD.cif_341.xyz,-8.70331021,34.01074766,-5.73697778,-35.67422043,-16.10376075
UFEVOT.RFD.cif_451.xyz,-120.92486816,117.70213448,-46.56493904,-22.90813575,-72.69580848
UFEVOT.RFD.cif_452.xyz,3.81286501,3.07008544,-0.74272534,-3.34417082,2.79605429
UFOJOR.RFD.cif_127.xyz,-9.02911529,46.51319354,-6.78161746,-64.79120651,-34.08874572
UFOJOR.RFD.cif_136.xyz,-53.47749538,43.66871706,-12.88947967,-19.58932834,-42.28758633
UFOJOR.RFD.cif_137.xyz,-53.47998780,43.67533059,-12.89309356,-19.59008667,-42.28783744
UFOJOR.RFD.cif_156.xyz,-1.50231646,5.39019140,-0.96135414,-8.08680871,-5.16028791
UFOJOR.RFD.cif_157.xyz,-1.50257635,5.39017505,-0.96140630,-8.08671001,-5.16051761
UFOJOR.RFD.cif_207.xyz,-2.45113217,0.80339473,-0.48583714,-4.03044202,-6.16401660
UFOJOR.RFD.cif_212.xyz,-19.13116938,13.96877170,-2.98201016,-6.08132310,-14.22573094
UFOJOR.RFD.cif_222.xyz,-42.11444615,38.81782216,-9.25100535,-8.69185352,-21.23948285
UFOJOR.RFD.cif_231.xyz,-22.05037993,21.93050341,-5.43905105,-8.24211334,-13.80104091
UFOJOR.RFD.cif_235.xyz,-20.50713007,27.18234907,-5.89039477,-30.41278981,-29.62796558
UFOJOR.RFD.cif_236.xyz,-20.50637077,27.17896650,-5.88949992,-30.41131608,-29.62822027
UFOJOR.RFD.cif_246.xyz,-2.45102253,0.80352670,-0.48581700,-4.03059197,-6.16390480
UFOJOR.RFD.cif_255.xyz,-1.36784191,2.83839035,-0.52571579,-7.38004009,-6.43520745
UFOJOR.RFD.cif_256.xyz,-1.36798511,2.83858877,-0.52576676,-7.38012969,-6.43529279
UFOJOR.RFD.cif_311.xyz,-11.45760847,4.83593692,-1.64340775,-4.26161566,-12.52669496
UFOJOR.RFD.cif_326.xyz,-9.02910565,46.51319373,-6.78161458,-64.79120664,-34.08873314
UFOJOR.RFD.cif_331.xyz,-4.15365341,2.78184923,-0.45020689,-2.10982364,-3.93183472
UGIPIM.RFD.cif_387.xyz,-52.07524477,51.48506099,-13.62091012,-18.96695987,-33.17805376
UGIPIM.RFD.cif_388.xyz,-52.42606990,54.65601755,-13.96736696,-19.17206175,-30.90948107
UGIPIM.RFD.cif_462.xyz,-31.72763031,74.34376840,-5.72150701,-102.37619954,-65.48156845
UGIPIM.RFD.cif_467.xyz,-31.72767758,74.34376889,-5.72152030,-102.37620093,-65.48162993
UGIPIM.RFD.cif_560.xyz,-7.50387700,11.27586285,-0.98893016,-15.36997833,-12.58692264
UGIPIM.RFD.cif_561.xyz,-7.50386726,11.27633221,-0.98904973,-15.37018478,-12.58676956
UGIPIM.RFD.cif_565.xyz,-7.50386176,11.27586284,-0.98893286,-15.36997833,-12.58691011
UGIPIM.RFD.cif_566.xyz,-7.50394118,11.27633221,-0.98905136,-15.37018477,-12.58684510
UGIPIM.RFD.cif_586.xyz,-52.06628264,51.47823203,-13.61677782,-18.96630623,-33.17113466
UGIPIM.RFD.cif_587.xyz,-52.43368427,54.66594750,-13.96933021,-19.17363441,-30.91070139
UGUKOY.RFD.cif_297.xyz,-10.92148120,15.08898598,-2.25584129,-16.46505838,-14.55339489
UGUKOY.RFD.cif_372.xyz,-71.13412709,119.81238963,-27.70303553,-119.55462326,-98.57939626
UGUKOY.RFD.cif_377.xyz,-71.13410799,119.81239046,-27.70305316,-119.55462615,-98.57939684
UGUKOY.RFD.cif_411.xyz,-6.64613506,11.23867084,-2.14590595,-27.19742783,-24.75079801
UGUKOY.RFD.cif_412.xyz,-6.64699864,11.23919254,-2.14610283,-27.19781664,-24.75172557
UGUKOY.RFD.cif_420.xyz,-6.64697860,11.23919245,-2.14611289,-27.19781747,-24.75171652
UGUKOY.RFD.cif_421.xyz,-6.64618196,11.23867059,-2.14589626,-27.19742659,-24.75083421
UGUKOY.RFD.cif_451.xyz,-10.92145933,15.08898606,-2.25584043,-16.46505810,-14.55337180
UHADAJ.RFD.cif_537.xyz,-3.56745515,0.91867373,-0.45755747,-1.92855177,-5.03489066
UHADAJ.RFD.cif_567.xyz,-1.12279985,6.75255195,-2.50150891,-8.26281151,-5.13456832
UHADAJ.RFD.cif_617.xyz,7.90704504,8.46370188,-1.48560795,-8.73500810,6.15013087
UHADAJ.RFD.cif_642.xyz,-14.22335563,14.91745357,-4.04866487,-14.76325266,-18.11781959
UHADAJ.RFD.cif_693.xyz,-15.51366006,24.25292835,-5.00608855,-10.61875187,-6.88557212
UHADAJ.RFD.cif_697.xyz,-8.56605568,2.47317243,-1.64375394,-3.93733075,-11.67396794
UHADAJ.RFD.cif_746.xyz,-8.56579073,2.47390077,-1.64383164,-3.93786856,-11.67359016
UHADAJ.RFD.cif_766.xyz,3.07238841,1.93861860,-0.47224916,-2.57659220,1.96216564
UHADAJ.RFD.cif_791.xyz,-17.26542982,2.81612780,-2.47369424,-4.09299206,-21.01598831
UHADAJ.RFD.cif_792.xyz,-17.26752596,2.81595052,-2.47369585,-4.09294994,-21.01822122
UHADAJ.RFD.cif_836.xyz,-12.69477679,26.06858458,-4.80352265,-19.61250225,-11.04221711
UHADAJ.RFD.cif_861.xyz,-113.17345546,113.49673863,-33.81278078,-22.05842449,-55.54792209
UHADAJ.RFD.cif_866.xyz,10.98274462,3.48438547,-1.09695794,-5.99941806,7.37075410
UHADEN.RFD.cif_206.xyz,5.91263248,7.12548577,-0.98198528,-11.22133572,0.83479725
UHADEN.RFD.cif_257.xyz,0.25414929,5.56393732,-0.65274166,-4.07918999,1.08615496
UHADEN.RFD.cif_265.xyz,-95.01641202,84.73553491,-26.56769001,-18.42509330,-55.27366041
UHADEN.RFD.cif_371.xyz,-0.19633382,1.60880047,-0.53514270,-4.05884674,-3.18152278
UHADEN.RFD.cif_379.xyz,-21.37209197,14.38103689,-4.31575980,-15.35977413,-26.66658900
UHADEN.RFD.cif_380.xyz,-6.12495532,23.87439739,-5.04787796,-13.56983484,-0.86827074
UHADEN.RFD.cif_398.xyz,-6.12234126,23.87400146,-5.04707405,-13.56957221,-0.86498606
UHADEN.RFD.cif_406.xyz,-0.19633153,1.60928805,-0.53524237,-4.05907487,-3.18136073
UHADEN.RFD.cif_414.xyz,-21.37688133,14.38290459,-4.31656565,-15.36047264,-26.67101503
UHADEN.RFD.cif_505.xyz,5.91262909,7.12548577,-0.98198523,-11.22133572,0.83479391
UHADEN.RFD.cif_521.xyz,0.25073762,5.56470210,-0.65280568,-4.07942821,1.08320582
UHADEN.RFD.cif_529.xyz,-95.00410449,84.73938598,-26.56549406,-18.42563878,-55.25585136
UHADIR.RFD.cif_487.xyz,2.12465993,5.72931356,-1.21527984,-6.95130803,-0.31261437
UHADIR.RFD.cif_502.xyz,1.34097993,2.11360437,-0.43217280,-2.46450128,0.55791022
UHADIR.RFD.cif_517.xyz,-1.21426134,11.86113411,-1.89110018,-19.28280328,-10.52703070
UHADIR.RFD.cif_547.xyz,-16.78920870,15.26192299,-4.22002570,-16.86519569,-22.61250710
UHADIR.RFD.cif_592.xyz,-11.84183178,29.36150311,-6.79835230,-16.35820338,-5.63688436
UHADIR.RFD.cif_622.xyz,-2.12681408,1.34427486,-0.51762335,-2.84069961,-4.14086218
UHADIR.RFD.cif_657.xyz,-103.55885117,95.32597901,-29.85392413,-19.64772474,-57.73452104
UHADIR.RFD.cif_706.xyz,-2.12661862,1.34422409,-0.51756328,-2.84069427,-4.14065208
UHADIR.RFD.cif_711.xyz,-0.74651278,4.82837819,-0.70305981,-6.23674101,-2.85793541
UHADIR.RFD.cif_721.xyz,-5.55100928,24.01627609,-5.28100764,-14.59648133,-1.41222216
UHADIR.RFD.cif_746.xyz,-86.75373876,69.69784677,-22.48420639,-17.10108481,-56.64118318
UHADIR.RFD.cif_786.xyz,-5.34169125,18.18253605,-4.24812291,-20.58012137,-11.98739948
UHADIR.RFD.cif_806.xyz,0.82480637,3.37678405,-0.51703996,-3.27574774,0.40880272
UHADIR.RFD.cif_816.xyz,-14.72633485,5.67352361,-2.43616168,-8.89327897,-20.38225190
UHADIR.RFD.cif_846.xyz,0.75424844,4.30153895,-0.76340830,-7.01319393,-2.72081484
UHADOX.RFD.cif_1012.xyz,-15.94050280,4.65017983,-2.28425179,-6.52262377,-20.09719854
UHADOX.RFD.cif_1056.xyz,-16.39731089,15.72268892,-3.39574082,-16.64619730,-20.71656009
UHADOX.RFD.cif_1070.xyz,-12.05713534,5.79891809,-2.75970037,-4.61168577,-13.62960338
UHADOX.RFD.cif_1076.xyz,4.56803895,0.73100211,-0.43143034,-2.34251015,2.52510058
UHADOX.RFD.cif_1106.xyz,8.20323326,3.00048158,-1.05346188,-4.43560586,5.71464710
UHADOX.RFD.cif_1111.xyz,-64.77519927,45.28544830,-14.81405184,-14.41555436,-48.71935718
UHADOX.RFD.cif_1151.xyz,4.23042579,2.81501680,-0.87921858,-5.42839010,0.73783390
UHADOX.RFD.cif_912.xyz,4.23027983,2.81484086,-0.87919544,-5.42821866,0.73770659
UHADOX.RFD.cif_952.xyz,-64.76783136,45.28284875,-14.81340399,-14.41536078,-48.71374738
UHADOX.RFD.cif_957.xyz,8.20594201,2.99988071,-1.05341624,-4.43538750,5.71701898
UHADOX.RFD.cif_967.xyz,-16.39732623,15.72355097,-3.39549670,-16.64635106,-20.71562301
UHADOX.RFD.cif_992.xyz,4.56811120,0.73098575,-0.43143504,-2.34248412,2.52517779
UHADOX.RFD.cif_996.xyz,-12.05738222,5.79880094,-2.75968150,-4.61168767,-13.62995046
UHAMOF.RFD.cif_162.xyz,-9.68391537,0.94351342,-1.74034410,-4.32056828,-14.80131433
UHAMOF.RFD.cif_201.xyz,-48.90536792,20.77773505,-11.04972162,-18.65367678,-57.83103127
UHAMOF.RFD.cif_211.xyz,-29.28803691,23.57441420,-5.88977106,-27.17607980,-38.77947357
UHAMOF.RFD.cif_212.xyz,1.80364977,16.45389906,-3.07644205,-27.17426329,-11.99315652
UHAMOF.RFD.cif_237.xyz,-38.96585524,45.64612279,-13.83182673,-12.08989528,-19.24145448
UHAMOF.RFD.cif_252.xyz,-7.00949348,6.75008266,-2.44120040,-12.34808582,-15.04869705
UHAMOF.RFD.cif_261.xyz,-28.15754103,22.72599105,-6.91595399,-9.85288325,-22.20038721
UHAMOF.RFD.cif_263.xyz,-28.15392055,22.72106289,-6.91394683,-9.85174979,-22.19855428
UHAMOF.RFD.cif_271.xyz,-7.00889649,6.75053845,-2.44122135,-12.34859188,-15.04817128
UHAMOF.RFD.cif_274.xyz,-37.54431861,40.83075341,-10.17340143,-10.16230351,-17.04927014
UHAMOF.RFD.cif_284.xyz,-26.33771492,33.11142949,-7.32833987,-8.27074751,-8.82537281
UHAMOF.RFD.cif_286.xyz,-8.68592932,4.66580780,-0.83051006,-3.73577578,-8.58640736
UHAMOF.RFD.cif_300.xyz,21.82469039,10.57575641,-3.83883078,-14.00603246,14.55558356
UHAMOF.RFD.cif_310.xyz,-27.30604537,19.10690841,-4.70972241,-23.94890641,-36.85776578
UHAMOF.RFD.cif_311.xyz,-52.79048412,41.90834052,-10.41576445,-25.32751714,-46.62542519
UHAMOF.RFD.cif_336.xyz,-39.32575752,28.37869696,-7.20988812,-9.31159767,-27.46854636
UHAMOF.RFD.cif_361.xyz,-9.68392325,0.94351342,-1.74034451,-4.32056829,-14.80132264
UHEMEZ.RFD.cif_165.xyz,3.98966300,1.12416284,-1.74723795,-4.07259217,-0.70600428
UHEMEZ.RFD.cif_172.xyz,-4.19506371,2.36060403,-0.60791334,-3.50430466,-5.94667769
UHEMEZ.RFD.cif_175.xyz,-17.25095049,9.30468829,-5.20908910,-10.16107066,-23.31642196
UHEMEZ.RFD.cif_177.xyz,0.30453189,20.29882732,-4.69944346,-23.89428083,-7.99036508
UHEMEZ.RFD.cif_184.xyz,-23.69476471,7.60906593,-4.31715003,-7.20900683,-27.61185564
UHEMEZ.RFD.cif_202.xyz,-5.00409271,7.39801464,-5.85611214,-13.29398018,-16.75617039
UHEMEZ.RFD.cif_215.xyz,-8.77862552,4.18842221,-2.29319940,-6.30860658,-13.19200929
UHEMEZ.RFD.cif_221.xyz,-71.36942725,35.79332244,-16.47004787,-16.55191142,-68.59806410
UHEMEZ.RFD.cif_226.xyz,10.38181982,4.08352380,-1.85226657,-9.18959407,3.42348297
UHEMEZ.RFD.cif_228.xyz,-4.34737052,5.48649287,-2.28738920,-4.53568002,-5.68394687
UHEMEZ.RFD.cif_232.xyz,-16.61981720,6.50729286,-2.24832755,-6.45394773,-18.81479962
UHEMEZ.RFD.cif_255.xyz,-140.12364636,88.69148855,-36.80939306,-35.13290151,-123.37445238
UHEMEZ.RFD.cif_259.xyz,-35.32581777,16.86691715,-8.14372102,-7.37943289,-33.98205454
UHEMEZ.RFD.cif_264.xyz,-17.25561394,9.30615849,-5.20986627,-10.16135472,-23.32067645
UHEMEZ.RFD.cif_274.xyz,3.98864767,1.12419124,-1.74716432,-4.07278520,-0.70711062
UHEMEZ.RFD.cif_276.xyz,-14.85832303,26.80280690,-7.26910602,-31.86413027,-27.18875242
UHEMEZ.RFD.cif_301.xyz,12.67130551,3.76863467,-3.79651485,-7.29546145,5.34796387
UHUGAH.RFD.cif_537.xyz,8.91561567,0.74069521,-0.88474512,-2.08408238,6.68748338
UHUGAH.RFD.cif_577.xyz,6.39618021,11.74378343,-1.94416254,-12.91743143,3.27836968
UHUGAH.RFD.cif_637.xyz,-80.80410543,79.68460078,-19.60571189,-24.37520583,-45.10042237
UHUGAH.RFD.cif_642.xyz,-19.94125911,17.39367996,-4.85027961,-19.84552159,-27.24338035
UHUGAH.RFD.cif_707.xyz,-82.11613368,81.22323932,-20.24294683,-24.97312684,-46.10896802
UHUGAH.RFD.cif_751.xyz,-27.33787564,16.06436355,-3.78171513,-13.55961692,-28.61484415
UHUGAH.RFD.cif_761.xyz,-22.40161309,24.35027656,-6.52404030,-25.51524874,-30.09062557
UHUGAH.RFD.cif_771.xyz,2.97591589,1.37999985,-0.47965583,-3.68372527,0.19253464
UHUGAH.RFD.cif_811.xyz,-19.22790812,9.36079716,-2.95606886,-8.01410014,-20.83727997
UHUGAH.RFD.cif_876.xyz,-5.33267495,15.95977109,-2.98034467,-17.67140607,-10.02465461
UHUGAH.RFD.cif_881.xyz,-20.07853751,17.21077150,-4.69286607,-10.33784544,-17.89847752
UHUGAH.RFD.cif_941.xyz,-7.12797740,0.88363933,-0.90218246,-3.13710214,-10.28362267
UHUGOW.RFD.cif_587.xyz,2.70496632,2.34299170,-0.40361422,-5.30774354,-0.66339974
UHUGOW.RFD.cif_617.xyz,-0.84615913,7.55480595,-1.59402980,-9.11702689,-4.00240987
UHUGOW.RFD.cif_622.xyz,-3.90499174,3.10787372,-0.58315751,-7.03821423,-8.41848976
UHUGOW.RFD.cif_656.xyz,-7.44498408,9.42139334,-1.69852988,-16.79633729,-16.51845791
UHUGOW.RFD.cif_657.xyz,-7.44500584,9.42126970,-1.69866248,-16.79655658,-16.51895520
UHUGOW.RFD.cif_701.xyz,-6.34081164,1.77644621,-1.19027649,-4.66023760,-10.41487953
UHUGOW.RFD.cif_702.xyz,-7.29165869,6.21942384,-1.91499029,-8.91034287,-11.89756801
UHUGOW.RFD.cif_741.xyz,12.41989130,5.60120189,-1.91602644,-9.04309105,7.06197570
UHUGOW.RFD.cif_765.xyz,-6.34162010,1.77657806,-1.19032977,-4.66027092,-10.41564274
UHUGOW.RFD.cif_766.xyz,-7.29213549,6.21887292,-1.91514178,-8.90986805,-11.89827241
UHUGOW.RFD.cif_770.xyz,-65.36428335,67.21706039,-15.07206369,-70.73351120,-83.95279786
UHUGOW.RFD.cif_771.xyz,-59.83817818,101.32183478,-13.64184661,-100.79037669,-72.94856670
UHUGOW.RFD.cif_795.xyz,5.18620629,0.40080425,-0.32118667,-0.89521407,4.37060981
UHUGOW.RFD.cif_796.xyz,-14.88056333,4.65766236,-1.74968182,-4.25268463,-16.22526743
UHUGOW.RFD.cif_806.xyz,7.05012457,2.10247389,-1.64006653,-9.00183870,-1.48930677
UHUGOW.RFD.cif_831.xyz,-67.47587724,63.85487165,-17.14326113,-16.67434831,-37.43861503
UHUGOW.RFD.cif_851.xyz,-0.84746070,7.55630843,-1.59434711,-9.11801633,-4.00351571
UHUGOW.RFD.cif_885.xyz,2.70496941,2.34299170,-0.40361319,-5.30774355,-0.66339563
UJEFIZ.RFD.cif_612.xyz,9.13817502,0.76749978,-0.42115862,-1.57219488,7.91232130
UJEFIZ.RFD.cif_646.xyz,-25.06125253,17.62840026,-3.94650772,-3.56407120,-14.94343118
UJEFIZ.RFD.cif_647.xyz,-25.06125251,17.62840026,-3.94650771,-3.56407120,-14.94343115
UJEFIZ.RFD.cif_686.xyz,-45.60327103,41.64225426,-9.61232974,-10.39140638,-23.96475289
UJEFIZ.RFD.cif_761.xyz,-24.87571434,18.15790273,-3.93996010,-6.23470391,-16.89247564
UJEMOL.RFD.cif_1036.xyz,-15.48548888,8.08906933,-1.81984273,-11.14282948,-20.35909176
UJEMOL.RFD.cif_432.xyz,-80.06719396,57.83330694,-21.08577654,-16.56114352,-59.88080709
UJEMOL.RFD.cif_437.xyz,-15.48551458,8.08906939,-1.81983703,-11.14282964,-20.35911186
UJEMOL.RFD.cif_562.xyz,0.13271981,5.85655945,-1.15225197,-7.60227535,-2.76524806
UJEMOL.RFD.cif_578.xyz,2.90578854,1.83199829,-1.88542000,-4.66533085,-1.81296401
UJEMOL.RFD.cif_581.xyz,-32.58942206,32.44619221,-11.36302425,-27.63092516,-39.13717925
UJEMOL.RFD.cif_582.xyz,-28.84996119,28.63036211,-9.44805086,-27.86876114,-37.53641108
UJEMOL.RFD.cif_732.xyz,19.03227171,14.65641269,-3.94235914,-22.47964543,7.26667982
UJEMOL.RFD.cif_750.xyz,-23.68395633,15.21259547,-3.48683880,-14.09774372,-26.05594337
UJEMOL.RFD.cif_751.xyz,-9.85229426,10.28211972,-2.33442789,-13.83939308,-15.74399551
UJEMOL.RFD.cif_861.xyz,-14.72343264,13.07969496,-3.48321836,-18.50223559,-23.62919163
UJEMOL.RFD.cif_877.xyz,0.55387623,2.05378604,-2.00582485,-4.80349550,-4.20165809
UJEMOL.RFD.cif_880.xyz,-20.07883380,23.70359651,-4.41777927,-24.80610569,-25.59912225
UJEMOL.RFD.cif_881.xyz,-20.59342063,25.31294513,-4.66279605,-25.68142978,-25.62470134
UJIBEU.RFD.cif_387.xyz,-14.84375448,23.31187310,-3.36877283,-33.68215772,-28.58281193
UJIBEU.RFD.cif_461.xyz,-4.04417976,11.39157471,-1.54256534,-20.67460252,-14.86977290
UJIBEU.RFD.cif_462.xyz,-4.04483351,11.39111508,-1.54256938,-20.67446680,-14.87075461
UJIBEU.RFD.cif_466.xyz,-14.67124671,24.85008879,-5.10171590,-38.36826114,-33.29113496
UJIBEU.RFD.cif_467.xyz,-14.67105689,24.84807751,-5.10120141,-38.36768360,-33.29186439
UJIBEU.RFD.cif_486.xyz,-9.49655698,20.09734300,-4.16155171,-34.82376124,-28.38452693
UJIBEU.RFD.cif_487.xyz,-9.49647294,20.09734299,-4.16153704,-34.82376109,-28.38442808
UJIBEU.RFD.cif_560.xyz,-2.48545945,6.63405328,-0.84266265,-11.41914671,-8.11321553
UJIBEU.RFD.cif_561.xyz,-5.52780518,8.48435880,-2.20487230,-9.09167155,-8.33999023
UJIBEU.RFD.cif_565.xyz,-5.52900776,8.48398255,-2.20451405,-9.09163643,-8.34117570
UJIBEU.RFD.cif_566.xyz,-2.48584420,6.63459377,-0.84257903,-11.41950899,-8.11333845
UJIBEU.RFD.cif_585.xyz,-5.55137373,4.44670467,-1.90201998,-9.03328284,-12.03997188
UJIBEU.RFD.cif_586.xyz,-14.84553895,23.31508609,-3.36944682,-33.68408541,-28.58398510
UJIPUA.RFD.cif_356.xyz,-1.91996204,2.39298351,-0.46071248,-1.60830696,-1.59599796
UJIPUA.RFD.cif_362.xyz,-41.45210373,33.10823401,-9.40424135,-10.78519097,-28.53330205
UJIPUA.RFD.cif_512.xyz,-6.21252463,2.57698683,-0.50632281,-1.13667022,-5.27853083
UJIPUA.RFD.cif_557.xyz,-20.72600023,30.95391985,-6.04352232,-10.11626478,-5.93186748
UJIPUA.RFD.cif_562.xyz,-37.27079904,26.01664185,-7.34383873,-11.27292463,-29.87092055
UJUGIS.RFD.cif_1011.xyz,-8.71590127,18.90100897,-3.96723700,-27.38345439,-21.16558370
UJUGIS.RFD.cif_412.xyz,-8.71597355,18.90100894,-3.96722332,-27.38345420,-21.16564212
UJUGIS.RFD.cif_487.xyz,-1.09828505,2.63750435,-0.62045445,-7.72249207,-6.80372722
UJUGIS.RFD.cif_488.xyz,-1.09910022,2.63725908,-0.62038571,-7.72242791,-6.80465476
UJUGIS.RFD.cif_568.xyz,6.48867317,2.07430200,-1.01528928,-8.05265855,-0.50497266
UJUGIS.RFD.cif_632.xyz,-48.16367661,51.31542419,-16.42580100,-53.78236461,-67.05641803
UJUGIS.RFD.cif_637.xyz,-48.15870226,51.31671200,-16.42438055,-53.78283894,-67.04920974
UJUGIS.RFD.cif_662.xyz,-4.54180244,1.07399981,-0.75517818,-2.16142454,-6.38440534
UJUGIS.RFD.cif_687.xyz,-48.31493174,39.47911728,-11.80128516,-12.58934454,-33.22644416
UJUGIS.RFD.cif_737.xyz,-6.79526551,6.13402647,-1.31949458,-3.72783911,-5.70857273
UJUGIS.RFD.cif_761.xyz,-47.64678647,51.48390101,-15.03042021,-12.79424128,-23.98754696
UJUGIS.RFD.cif_786.xyz,-16.51456341,19.18303342,-3.75223996,-24.97073207,-26.05450202
UJUGIS.RFD.cif_787.xyz,-16.51462018,19.18422761,-3.75242511,-24.97135139,-26.05416908
UJUGIS.RFD.cif_812.xyz,-3.10509601,2.44143449,-0.45368880,-2.20766825,-3.32501856
UJUGIS.RFD.cif_867.xyz,6.48974167,2.07438701,-1.01542869,-8.05280363,-0.50410364
UJUGIS.RFD.cif_886.xyz,-9.22897972,7.42924384,-1.07972315,-4.69812886,-7.57758789
UJUGIS.RFD.cif_911.xyz,2.70375711,0.31147450,-0.30093905,-1.37118267,1.34310990
UJUGIS.RFD.cif_931.xyz,-12.62191782,5.39630145,-2.60792591,-11.64359396,-21.47713624
UJUGIS.RFD.cif_936.xyz,-12.61868679,5.39618413,-2.60714416,-11.64374063,-21.47338745
UJUGIS.RFD.cif_961.xyz,-4.80845568,6.43462632,-1.10233980,-4.21957865,-3.69574781
UJUGIS.RFD.cif_986.xyz,-2.15992843,7.67916871,-1.27469440,-4.39197094,-0.14742507
UJUJAM.RFD.cif_1082.xyz,-91.59795663,56.28071734,-23.12765571,-21.34261062,-79.78750562
UJUJAM.RFD.cif_1102.xyz,-5.35519396,25.68883202,-3.35790437,-28.73182045,-11.75608676
UJUJAM.RFD.cif_1112.xyz,-11.18873033,10.78594984,-3.11524214,-10.67325479,-14.19127742
UJUJAM.RFD.cif_1190.xyz,-19.81662390,10.20061574,-5.13289940,-11.69282695,-26.44173452
UJUJAM.RFD.cif_1191.xyz,22.13964297,20.41039008,-4.06227917,-27.24949979,11.23825408
UJUJAM.RFD.cif_1201.xyz,-8.14086346,9.69966608,-1.81386033,-7.78649826,-8.04155596
UJUJAM.RFD.cif_1255.xyz,-27.74663889,23.10903384,-8.90267874,-12.69448669,-26.23477048
UJUJAM.RFD.cif_1256.xyz,-22.88176954,19.84230530,-7.69322838,-8.86993319,-19.60262582
UJUJAM.RFD.cif_1331.xyz,-132.05187089,90.66054270,-34.78721898,-22.68493364,-98.86348082
UJUJAM.RFD.cif_1361.xyz,-2.81910546,3.72182479,-1.61039200,-4.84133276,-5.54900543
UKEXOA.RFD.cif_1037.xyz,-18.47001259,35.61246200,-5.81078438,-43.42608108,-32.09441605
UKEXOA.RFD.cif_1041.xyz,-21.33557733,21.27667161,-4.63366574,-26.74986850,-31.44243996
UKEXOA.RFD.cif_1075.xyz,-11.72779962,14.32258171,-2.90227142,-14.91982094,-15.22731027
UKEXOA.RFD.cif_1076.xyz,-11.72609448,14.32297011,-2.90241567,-14.91974682,-15.22528686
UKEXOA.RFD.cif_1096.xyz,-25.40588552,52.53639153,-9.40293249,-58.38321350,-40.65563997
UKEXOA.RFD.cif_1101.xyz,-21.87656979,22.89896618,-6.03938340,-30.71991298,-35.73689998
